index_firm,CR-Last0,CR-Last1,CR-Last2,CR-Last3,CR-Last4,CR-Last5,CR-Last6,CR-Last7,QR-Last0,QR-Last1,QR-Last2,QR-Last3,QR-Last4,QR-Last5,QR-Last6,QR-Last7,NWC2TA-Last0,NWC2TA-Last1,NWC2TA-Last2,NWC2TA-Last3,NWC2TA-Last4,NWC2TA-Last5,NWC2TA-Last6,NWC2TA-Last7,CA2NA-Last0,CA2NA-Last1,CA2NA-Last2,CA2NA-Last3,CA2NA-Last4,CA2NA-Last5,CA2NA-Last6,CA2NA-Last7,ROA-Last0,ROA-Last1,ROA-Last2,ROA-Last3,ROA-Last4,ROA-Last5,ROA-Last6,ROA-Last7,NPM-Last0,NPM-Last1,NPM-Last2,NPM-Last3,NPM-Last4,NPM-Last5,NPM-Last6,NPM-Last7,ROE-Last0,ROE-Last1,ROE-Last2,ROE-Last3,ROE-Last4,ROE-Last5,ROE-Last6,ROE-Last7,TAT-Last0,TAT-Last1,TAT-Last2,TAT-Last3,TAT-Last4,TAT-Last5,TAT-Last6,TAT-Last7,R2NWC-Last0,R2NWC-Last1,R2NWC-Last2,R2NWC-Last3,R2NWC-Last4,R2NWC-Last5,R2NWC-Last6,R2NWC-Last7,RE2S-Last0,RE2S-Last1,RE2S-Last2,RE2S-Last3,RE2S-Last4,RE2S-Last5,RE2S-Last6,RE2S-Last7,S2NW-Last0,S2NW-Last1,S2NW-Last2,S2NW-Last3,S2NW-Last4,S2NW-Last5,S2NW-Last6,S2NW-Last7,D2TAR-Last0,D2TAR-Last1,D2TAR-Last2,D2TAR-Last3,D2TAR-Last4,D2TAR-Last5,D2TAR-Last6,D2TAR-Last7,D2E-Last0,D2E-Last1,D2E-Last2,D2E-Last3,D2E-Last4,D2E-Last5,D2E-Last6,D2E-Last7,TL2NW-Last0,TL2NW-Last1,TL2NW-Last2,TL2NW-Last3,TL2NW-Last4,TL2NW-Last5,TL2NW-Last6,TL2NW-Last7,emscore-Last0,emscore-Last1,emscore-Last2,emscore-Last3,emscore-Last4,emscore-Last5,emscore-Last6,emscore-Last7,class
10,0.162363393233977,0.159085660371742,0.170459005157922,0.314872464075031,0.13458414971687,0.104928969922085,0.153710980684856,0.0550944422215717,0.171352346935134,0.180060411202339,0.196603969185851,0.328721782658497,0.155934088499653,0.108755286110745,0.166130020537231,0.0639308586309377,0.627471735640204,0.464191052289924,0.509235139219427,0.524857168161456,0.468455882506206,0.375368534470633,0.483271300225236,0.423485192077256,0.892890674407276,0.176771277208561,0.248778393536153,0.297132890497143,0.298473050856075,0.236222473812358,0.185309680036866,0.249231367319213,1,0.692602010789265,0.769880778410611,0.989799156471786,0.922696869462381,0.488349391268658,0.834186582902134,0.975418437016693,0.965783555892683,0.911361468284472,0.897143295724496,0.9663663446582,0.925313340713391,0.779948690585854,0.914727111423953,0.926739260023836,0.978236283700389,0.666303909390106,0.409014647347196,0.555410430910168,0.971076343474035,0.134982283749832,0.349993488273584,0.158467986968326,0.782667573214379,0.425609221357598,0.669852440476464,0.937351572050838,0.665011365448702,0.171370067460683,0.708405767450479,0.73924845370488,0.954875384936767,0.0536698533996433,0.557551439860865,0.711642714922643,0.121836115814587,0.563835922213986,0.63878357758819,0.0542040162380257,0.922896310612203,0.904969937793005,0.869730189064147,0.913666046806281,0.873888221356265,0.900626882587907,0.815789872552473,0.846261773173098,0.59912588543987,0.247899912390033,0.438314168592058,0.364364665179159,0.40358055297656,0.0965820944259399,0.398839162792717,0.407926058903468,0.222032766401585,0.178777170314216,0.205403890503307,0.158265286005087,0.243101839927985,0.319898342286236,0.316202297697604,0.430978876066324,0.945929077769346,0.0470288746385981,0.666762658151655,0.454084970456435,0.172091446026371,0.549167967865969,0.436009574672549,0.0868517668198703,0.544171048847275,0.0232778803817551,0.0357385312651358,0.0189747882021954,0.0426023364872593,0.0825778285836841,0.0588174486900932,0.13860037490324,0.364110974532536,0.43509225626047,0.382476219144453,0.479244012385888,0.324642194343931,0.262624219782414,0.245181223021931,0.0784376243406008,0
11,0.132790665897845,0.159648239642843,0.256831019076106,0.088140429171899,0.0122685361508237,0.219832359545634,0.290099556864944,0.272590952917727,0.223485463834372,0.26358624723126,0.320902330257908,0.11596460055338,0.0167532082842091,0.291788201722252,0.36257083263296,0.334148860529341,0.506232110334498,0.605560150126072,0.638262914743873,0.603291449998658,0.435218356792657,0.641862576889275,0.711551106449771,0.634710569385899,0.66340763829976,0.747487548390272,0.586709570340819,0.418530716446553,0.352979604047161,0.510329994020817,0.946030407009297,0.0218188919543234,0.425233962295872,0.865887807147783,1,0.128469388349542,0,0.690265337393099,0.898929579845453,0.730298546445353,0.717024277234893,0.894724210414764,0.647547797745879,0.491934163332631,0.125678349386138,0.870869192641471,0.741476089239744,0.751887115732825,0.00279597095909247,0.980441360079696,1,0.705284570023117,0,0.985279823822483,0.927610209335909,0.51149867681786,1,1,1,1,0.350182118914949,0.737652496352258,0.874850459796581,0.730081431060538,0.584334070273961,0.447068559726585,0.841765101272893,0.817936568916015,0.720010567650174,0.257642603875923,0.611626342105071,0.0410830183424775,0.768577474853593,0.789357396854328,0.724837567298089,0.745349307589162,0.753758316884542,0.849552505381011,0.890702444901239,0.893906693748125,1,1,1,0.833127299141698,0.362643468646505,0.530317722283171,0.810647942422163,0.734151162813463,0.615700163859743,0.633497627861814,0.520792330362417,0.531249429949956,0.39934797042894,0.362689333607925,0.226556593613517,0.154960027847478,0.617286272670099,0.20956023343971,0.318315432275454,0.558001104478988,0.588465629411738,0.158191829956965,0.573194087937842,0.0504272156941093,0.251361969437557,0.325221900578362,0.248493936226166,0.223428920459993,0.140213533167624,0.146989721561155,0.819332641171332,0.856342702473037,0.131713022553128,0.120977916066084,0.203968819772249,0.0594312606383105,0.0165749470040937,0.302308162260485,0.442269255707546,0.54033919184565,0
12,0.0620166079663571,0.0635388331721633,0.13426684086744,0.0770043886013791,0.128237125288054,0.21626582334995,0.23143108705379,0.253874790922375,0.112593300998205,0.079916869182642,0.181672789805041,0.108825981609897,0.223888767204087,0.237251195127503,0.25664350266253,0.268520611127083,0.735719512746987,0.702602472799761,0.617848284304691,0.576877745102863,0.693317650988066,0.738495928903916,0.630056394592135,0.717352511974743,0.230306096711552,0.219297593340279,0.139297283648827,0.0500960101983871,0.130534046398355,0.212519216029032,0.157348947126675,0.151689480892489,0.322956860978194,0.110357555199489,0.400004983726127,0.19172041702698,0.53562460096159,0.89421139159744,0.899189834239362,0.89369107658542,0.724334463583017,0.268878521677502,0.408860681193384,0.128840727156478,0.68132891484025,0.906061487888026,0.763509805997919,0.972186171775771,0.746070922338524,0.561646034264277,0.102052723972339,0.126976910944806,0.276202597088358,0.0936185226593931,0.381933933350579,0.217468982527363,0.175965451116411,0.289225618255632,0.250557393728437,0.182788965982447,0.278609947235341,0.339555081027468,0.297892759175909,0.318893232536564,0.898708935643292,0.617963125393924,0.355772237957469,0.643564258322102,0.29192246163297,0.105387187672511,0.56293036294136,0.183978486513809,0.533932865755732,0.548000837606594,0.411398555890201,0.306610941988987,0.4884502369436,0.385349251774657,0.309835684469745,0.813275112118197,0.162069425888686,0.201378392258755,0.152965886437635,0.0942990835640625,0.173583325815212,0.265851983538288,0.205580843698791,0.292644851994374,0.359997386340719,0.325465141360063,0.280936104375037,0.227590825143837,0.272449060212064,0.320449713870651,0.248875783709728,0.256206370330603,0.765229235779336,0.836877679480878,0.455685591561106,0.764504629989928,0.292878179086859,0.0756238224821531,0.477695226059097,0.260220304196675,0.0588379341629808,0.0820031460646339,0.0946228040382664,0.066134603400615,0.0923387856346083,0.121756659558179,0.0867350771899958,0.0651114553277597,0.085129966300867,0.0990964699680564,0.197301315563235,0.138124987474754,0.176906102785039,0.280710020006125,0.316056186272914,0.318634802568002,0
13,0.0246349604677161,0.0261029969104722,0.0377248812206278,0.0163164413060239,0.0329127919306709,0.0297139496308275,0,0,0.0349439006976502,0.0232269940770567,0.0437599131786425,0.0256797355305168,0.0386289366968407,0.0176028700148093,0.00292531115368427,0,0.492783793519638,0.487596713339054,0.354600137376912,0.280540506260414,0.381443746593181,0.262944548086261,0.00052495877775686,0,0.0101732142831709,0.0628603223231804,0.0701889309468211,0.00496142623253775,0.00780326713380564,0.0518466107758897,0.0835642253819131,0.166811360529064,0.907641958659734,0.605251741170462,0.696676942988643,0.631656421054044,0.708878758345047,0.737289722489192,0.404632096332591,0.635655312287191,0.941176213998676,0.651818516754361,0.686325968242615,0.700305345746273,0.783696377806185,0.858740508600886,0.397831654847046,0.940917380490492,0.297166309577155,1,0.298039978913656,0.309687777766159,1,0.0519216883037078,0.275279417556293,0.211066263161026,0.288682905390792,0.314546477465368,0.294877088605169,0.296099200568181,0.245843927357861,0.315662016461087,0.179489132854064,0.298996982020655,0.622093392056317,1,1,0.991386310331139,1,0.0632859385168378,0.418259902901845,0.177038100997115,0.56740460384896,0.560879684765986,0.400906114523739,0.265775410914973,0.424115823168721,0.344376087765126,0.261600413629767,0.805204914449836,0.315755326237509,0.286297239911626,0.273722085043385,0.267760680834226,0.257805180271856,0.331956880607983,0.221880943630625,0.644104891325667,0.45365815860387,0.478134453089992,0.534429822404821,0.521808163981104,0.561299289432771,0.541537722066951,0.572133527812968,0.800436879521053,0.4687673177672,1,1,1,1,0.0539396049664479,0.381727777241567,0.254035430598615,0.084489545357318,0.145022485762126,0.23492768848035,0.207775419954033,0.257933368770959,0.257757140424519,0.277080608195734,0.447810938719323,0.0622988931334377,0.0614699756221602,0.0887721171042136,0.0484438542168723,0.0694324332577316,0.12611058475358,0.081872682051609,0.0269306057387699,0
14,0.58402708282372,0.521824626216373,0.424976286744619,0.308923331977181,0.481754436051528,0.636950188643563,1,1,0.0824266377795898,0.188890782581455,0.16592164888121,0.161689879987037,0.146879374818637,0.252531156174637,0.828542928199737,0.900090990250472,1,1,1,1,1,1,1,1,1,1,1,1,0.948298007692291,1,0.9754190636092,1,1,1,1,1,1,1,1,1,0.999860543545907,1,0.973253789406325,0.821925798216461,1,0.99173269710162,1,1,0.531371468687882,0.681033926758862,0.360640473575994,0.119897192619458,0.589426017155819,0.0383601980451813,1,0.197466493037992,1,1,1,1,1,1,1,1,0.580342622341676,0.665937581436647,0.525066680255688,0.147415054639042,0.454308715492571,0.0891019523017369,0.96942554960622,0.117698440030293,0.813767628726198,0.844978217483934,0.861570773420921,0.807278319016429,0.912409018187221,0.838734948580695,0.85699322811421,0.809467277175621,0.925023987952306,0.982228003035541,0.977327419969098,0.133509392163994,0.106822025996627,0.908032498161484,0.915119052334407,0.969988724428278,0.302926870455642,0.273358920944111,0.245926373742013,0.348889790160418,0.261917631631991,0.209335371003572,0.00673181518200728,0,0.754359540459889,0.817394875336974,0.686111623452866,0.236986712242664,0.430979976625127,0.102835007719399,0.918654373119141,0.12499301015866,0.886933678475195,0.940617832069052,0.946873290306309,0.0201985451451227,0.0166342333931401,0.87665484344593,0.852972410852534,0.951089315532554,0.277168412913804,0.311607986579632,0.307887171343568,0.240654049681305,0.340311712780269,0.445433225641817,1,1,0
15,0.197527181615597,0.18905128367725,0.162264618350347,0.252444286366411,0.148339114001691,0.194169377085892,0.184708661566487,0.0737442036392705,0.232899888354716,0.235892436487931,0.204807592921589,0.301120546843546,0.18984258430456,0.219771662468867,0.210494193932853,0.0832027324422463,0.695735270719146,0.57366702979451,0.558975777224181,0.542394875904932,0.584105536995486,0.596977421188372,0.56265767952895,0.530541212762288,0.897277798353502,0.386393024184002,0.441096460589229,0.582351051302321,0.871969983883379,0.432399464838876,0.235412745631105,0.313373525120688,0.693622787528567,0.727446710172434,0.908976762156156,0.923039734020932,0.848550728722892,1,0.845437782142413,0.800500671280293,0.954982995476868,0.939831509149479,0.962459356457624,0.991241919922709,0.934954771830435,1,0.968883525744841,0.93143734422464,0.956134124539745,0.665081068229135,0.424208150385123,0.496155457771743,0.918367262164373,0.538331541503868,0.327978957345221,0.103589039944833,0.268191461530228,0.332648537113091,0.403330611378433,0.339950077871339,0.36225956568535,0.319209410694554,0.393273082279501,0.440517139749581,0.933817734221868,0.0445158262676957,0.486694212923438,0.515588946448628,0.0816743643121065,0.47771558240208,0.589941838041383,0.0398955565292644,0.973638210586402,0.95045696370598,0.928193699831794,0.958906924830937,0.911618692035812,0.935478696842998,0.895631935211356,0.899971771199246,0.562557225751767,0.231457569458275,0.287141228017309,0.148879251730173,0.295185163794544,0.172192616719728,0.196172169349075,0.210123751297648,0.233645759567506,0.308451636832823,0.329137084561909,0.350022635926424,0.443067394385355,0.317927243394959,0.283669816808634,0.358011965529662,0.941756130401821,0.0459885610596377,0.667288773390406,0.490456939431676,0.15906750445916,0.392779604536461,0.420021416265497,0.0791423447472124,0.544441920489467,0.0465565535754128,0.0657203091473767,0.0524890229213788,0.0992770026986035,0.0818929359290327,0.0507987593108963,0.10592025028184,0.370196417929404,0.340133816910987,0.295741555425257,0.307676702788417,0.223345369248319,0.307325881257807,0.284496469014024,0.106709752742336,0
16,0.394733805659384,0.281007256483722,0.198993894790053,0.337556076487709,0.199740431133933,0.0900000880250027,0.0726060237676885,0.0295903458934211,0.296935470054827,0.242096145814732,0.124898597138147,0.172693694942887,0.154644742233865,0.0614370937763448,0.0350840714928844,0.0072675476121206,0.869124281783688,0.746047522287987,0.678399862852928,0.682875199374734,0.706061418127304,0.383736775827226,0.316323551158219,0.29953714118146,0.899112799260569,0.518734902699763,0.647143631668916,0.790333477541938,0.970730696775412,1,1,0.84578845904712,0.554428769424747,1,0.871654314014583,0.645800949298121,0.506275829254274,0.94091328516665,0.614512831275332,0.724516372010347,0.890633825195737,0.956439851270478,0.927973877600458,0.939169879094679,0.752179012723245,0.898901647658302,0.824611529315603,0.876371351064122,0.949415674055834,0.668916066170975,0.417129859221839,0.334187442617861,0.874948025193541,1,0.0139045043296568,0.152901402668466,0.306302286610827,1,0.704825789670665,0.350148434788964,0.268774329336837,1,0.614511517610624,0.610331043743468,0.931268669339674,0.0485889629264056,0.490172600457513,0.471011223896121,0.0732801729182613,1,1,0.0843733788744226,0.938648602876794,0.898866407821154,0.856519642218479,0.909276475430442,0.870596629059224,0.893091369294324,0.787668019296546,0.838411582226809,0.562008110333622,0.666654131611325,0.573038023966643,0.165832574005877,0.203343773774816,1,0.97508975500643,0.64932320827941,0.116853766290714,0.284875466151386,0.373734279771805,0.351053195134709,0.393391626604151,0.757674277656132,0.844627073092275,0.821245515448379,0.935081542355052,0.0447688002719495,0.663698869769284,0.437878936563617,0.140697029830869,0.709166196869471,1,0.152800331934075,0.542051544164482,0.0417884383688793,0.0788186658929803,0.0527146114676978,0.0824406024925464,0.374346068606151,0.423517134325852,0.493926192389843,0.535184419620925,0.37441016947294,0.272288265371412,0.312328831042092,0.248014428967157,0.114127701059952,0.0553712708879533,0.0215307310188304,0
17,0.499476420500755,0.420741729910079,0.514246013577685,0.351781922110353,0.43833361774762,0.395269751933931,0.561346675206112,0.65263047150082,0.50513084406209,0.426706157776158,0.506342191089908,0.344967330333383,0.42949631590101,0.386195251442871,0.546302794142288,0.74286622793766,1,1,1,1,1,1,1,0.978458142520731,0.717692224209328,0.594331437767827,0.53405901977654,0.593223180181613,0.554710614477755,0.843586967476521,0.929812152707335,0.839529404403628,0.948411778899497,0.830159788864331,0.0779650339313021,0.912966874684452,0.94425971436364,0.776354549324785,0.774035804489768,0.73168341214836,0.868276540041993,0.879247696711013,0.063372607981343,0.836472053478157,0.977822786912099,0.807857770098227,0.914948259725833,0.94525191937432,0.807241823560323,0.157497005636573,0.934936770247992,0.833513589844127,0.14951193380073,0.986980901387236,0.162668441803184,0.482266831038043,0.566233914073509,0.67620498630084,0.449955741748921,0.541004253038975,0.526097703406081,0.590941755753618,0.403792815359549,0.408202968333886,0.386103235294141,0.468744193316292,0.0929576694452639,0.161295443682538,0.286632710956257,0.067224373756315,0.614559515251472,0.294344141495681,0.832392835372392,0.862457825178586,0.892237457411903,0.983252700069723,0.98943486058981,0.989861978576779,0.993094690976728,0.995049080747418,0.0867422292936553,0.287524650194406,0.9561435806185,0.356606633662088,0.34913257949344,0.386107244088262,0.314845422671364,0.324657646651063,0.207831576918219,0.197440326637295,0.180859555603441,0.0706675295159566,0.0636260993581162,0.106444706295205,0.0574311309085325,0.0933706598676003,0.295991659672517,0.617828759857514,0.166569344923176,0.530635288863756,0.717937910190124,0.0302845947586597,0.670232951920337,0.165044946767961,0.00416658286234285,0.0207234706867365,0.995393336293403,0.559386204354748,0.545405254810316,0.650371728501614,0.674221873767704,0.68578812817565,0.338918744468773,0.320013307961552,0.378937073387218,0.374453100429318,0.473624845489646,0.45177070016385,0.791463205885609,0.677692718692904,0
18,0.133104194162424,0.133905002702923,0.102993720331858,0.090907719374821,0.0799000512480912,0.0689507582077864,0.0525256643150226,0.0759856702887175,0.0826263221250013,0.0743139942785994,0.0420833864620286,0.0335660466087554,0.0346954676179244,0.0309348063015351,0.0159672282915496,0.0524629551846355,0.644500828513274,0.503340595754703,0.581516142928088,0.648906864229214,0.543327731491047,0.473182609187959,0.492720804222418,0.306936337143484,0.31099852678273,0.6517444478636,0.904876563796202,0.506226590619955,0.437891817121487,0.436490097073888,0.48124498703002,0.805195597104097,0.642925612048953,0,0.759444833336539,0.470757782545741,0.451062047697159,0.466698583435389,0.772464509461171,0.68662786622809,0.104081766709917,0.279568315518883,0.499915966156203,0.242033668824325,0.143096367722428,0.179963432003415,0.47248116158735,0.846590723223594,0.0486184048682896,0,0.653689063956643,0.207693191850177,0.707443104839075,0.282083595615175,0.279584199446377,0.743344840851055,0.951465885117654,0.935621843478838,1,0.999419887738349,0.926870292406274,0.55599858887305,0.566328282791948,0.758136939040868,0.844577746408438,1,1,0.278982632716593,1,0.141341068660082,0.391989743638304,1,0.0298548646987901,0.0439665357160012,0.0143278200972934,0.0113371777405428,0.00733736235962523,0.00911769448964849,0.0205223041089577,0.16360987501153,1,1,1,1,0.989659395177664,0.587190080122336,0.90823842074375,1,0.659289303423321,0.666708201314285,0.68918363557768,0.685722124152294,0.66760868793763,0.751224980481061,0.739834236882313,0.908769825090434,0.0926931639302395,0.967881610152347,1,0.489092499008825,0.666804852711815,0.273764309710895,0.469373949404078,1,0.224371122133571,0.266444048977602,0.326473595053625,0.294145711964702,0.277632081588549,0.347192549072112,0.394436040409883,0.771391171291405,0.138037350890893,0.191068565657999,0.156220770694622,0.180046455660986,0.159947756828472,0.110354809440829,0.112498293722574,0.0431082955186285,0
19,0.0499967682138043,0.0463339405826361,0.0751181672387848,0.029949687951953,0.0580657664406766,0.118540222289455,0.0889004164985822,0.127147981945313,0.0762069783242896,0.0467404683497742,0.0838530483361676,0.0442965828947844,0.0804975572170329,0.0942009882987227,0.0847012991776415,0.120928792336404,0.76693606352982,0.749453523334984,0.652537459848515,0.574352329351282,0.640559751986012,0.670878462060961,0.52047848318221,0.628344753406903,0.743961775299799,1,1,1,1,1,1,0.890766922344153,0.830495177935037,0.302121539855822,0.766142210847863,0.653588664128775,0.690907950378961,0.643303396869175,0.49877453095643,0.588604911866133,0.903713295489015,0.42003884606388,0.709216315615818,0.667332891596584,0.732782252558702,0.818720898412127,0.42628194883882,0.931959361040716,0.807456120916418,0.568176664438234,0.140606703842816,0.171104982323748,0.298362397598203,0.0796821972099248,0.339247532548445,0.213362344475973,0.425068458254426,0.473656148036252,0.50953906451673,0.516510984071758,0.542066972578932,0.469470224721384,0.407833673410548,0.486426033726094,0.906756399161714,0.619748896331661,0.367755483207448,0.666918325266756,0.312579079581435,0.112278393523301,0.592247828922467,0.187880379955548,0.575679149781403,0.572638445741671,0.422473424556992,0.277993347375743,0.443542502058636,0.371734576184854,0.296764699623626,0.809491374597516,0.602593098385493,0.635275310974508,0.688813305406314,0.761280365545613,0.81730481755362,0.7669994447245,0.692613544135986,0.994111455532308,0.586920438887623,0.664885202008624,0.773206954069516,0.794573129300008,0.80752145906627,0.820586644171236,0.840368165347876,0.776914624941035,0.770986000268425,0.838593568451707,0.471625437714842,0.784576178915981,0.317727633140112,0.0823170945746069,0.515689658540483,0.264507640513608,0.136378083556595,0.26864127827237,0.476985936183581,0.481768025092543,0.532656042963151,0.573497104360493,0.601428190488326,0.413195580536716,0.0585232022316425,0.0521472934896085,0.0699817766170255,0.0334049659473375,0.0546185521376935,0.106322334542654,0.0692903955669961,0.102400727757761,0
20,0.0879616809303868,0.155402851935782,0.100888935121177,0.101286759689522,0.243262167513038,0.253589429234576,0.158185096355112,0.241090225884902,0.0849081649834554,0.103307327141171,0.0458537800193607,0.0570791730553122,0.147029315121984,0.162827874489662,0.0902261977344296,0.142443968750788,0.56047942162059,0.552768475035163,0.580846245237685,0.692282371068733,0.866201212594586,0.868011362155026,0.859924314888891,0.58415916177446,0.478919770303899,0.622246500708215,1,0.47644815837358,0.249007586109354,0.21103257936366,0.294478563262415,0.438228271033598,0.417888571313801,0.911021528566897,0.599583930105769,0.278265259026558,0.320824450593189,1,0.730597642433763,0.784226555794735,0.0839439692924104,0.456630448753955,0.420431982936191,0.176456210243531,0.127082752729482,0.363441986304903,0.455210359383721,0.878050456310655,0.0371907277371013,0.592827202800748,0.473788018032753,0,0.586636124163582,0.693195737818446,0.241682174737709,0.691068669052021,0.398903803254747,0.853792508523178,0.303571609968817,0.280470616988534,0.247305971817143,0.469110183478767,0.391391152453697,0.46159575234618,0.754512370296034,0.508179520867298,0.48409485968013,0.119554294074396,0.284821592604549,0.0701060742359456,0.283354658533893,0.66585020375683,0.0536582355974792,0.0586203638776977,0.0361706656676621,0.0373789197718121,0.039258777062289,0.0224093810920944,0.040971847811382,0.388303009190237,0.413717951879228,0.930407605019384,0.325654344810531,0.272742180630036,0.238208937241659,0.356494047165402,0.561484204606761,0.482831798441506,0.659508790631378,0.568766370070822,0.654334531442093,0.572657392384791,0.553100740516758,0.56964893197614,0.658910213380606,0.749950329442888,0.107347485524362,0.67364020118422,0.981470028408349,0.424018382109535,0.418644076260067,0.156041038864264,0.329428784618841,0.786427941254702,0.224541241182556,0.193214954373725,0.29269386686848,0.203781237259207,0.191480298294618,0.189058416049079,0.306747610778708,0.503956039708605,0.131652092535288,0.245329306016016,0.171721488769423,0.234090387939373,0.252035916141383,0.219778896312241,0.178756875586873,0.117015115626708,0
21,0.474800915646445,0.140076488472594,0.101124911566156,0.180996444913099,0.115800974222156,0.0968658525500332,0.103874924037235,0.0442112577462242,0.489806038160955,0.161126887031486,0.130728052153019,0.201685250806099,0.143563808953458,0.105176725832552,0.121070606443743,0.0508039902839818,0.740488613916214,0.414005442219707,0.380977607481112,0.397348095223565,0.397879806461212,0.325285262119093,0.345856125572109,0.307405200764627,0.88711968601711,0.0865364417161054,0.0672084500310079,0.129425709353161,0.0465647805041665,0.0443946523646099,0.0628199582369514,0.0735170980920676,0.708866786108481,0.713187067814039,0.848309025070196,0.807740654248629,0.766757199076756,0.701691056075369,1,1,0.958911393864153,0.936707606269659,0.938892812777431,0.967872886891225,0.899853901131986,0.900564751238604,0.975257687755116,0.968909230336558,0.955038682932188,0.672059471392565,0.446450564130805,0.784313060243122,0.962362820093304,0.933313596818054,1,0.394065926461997,0.240068052119937,0.306110391910356,0.327516199462335,0.360155308887341,0.337049749630765,0.260188313932939,0.721192468085305,0.609014134845323,0.932075050586142,0.0578998454877489,0.737964667406407,0.99588028593769,0.141309175385463,0.926369655622744,0.828925337632112,0.0790444290780821,0.958449166889033,0.949939211090172,0.925603670277332,0.949686899008623,0.922490781368039,0.932357329612589,0.846698275166373,0.878997077319069,0.557750372106634,0.206210561202133,0.256062749334918,0.171699886990691,0.242632725235887,0.164424543240764,0.401016455631378,0.318746895561683,0.118801960558533,0.29016978918766,0.344368632866523,0.346143809472548,0.366490092949539,0.43116785534244,0.314660824969392,0.387506890594888,0.937071308736786,0.0518047222923544,0.723784359343294,1,0.300879360126685,1,0.538659016956617,0.107515253520428,0.542086071113456,0.042835671938055,0.0700342487786646,0.0516453750152192,0.0742019547601611,0.126675839569526,0.0584235114349775,0.118479393562665,0.518013394173407,0.329046438159587,0.261966577273675,0.287223107914186,0.237722278330603,0.206779011215303,0.238254760831825,0.0879475822849825,0
22,0,0.00635327413330159,0.0198458506356492,0.00859411948811508,0,0.0025059867840895,0.0439999435397702,0.0541587106777798,0.0589635714409073,0.0552595347166846,0.0718830625356515,0.0312116479568933,0.0038309627798426,0.070784804851768,0.106936584129186,0.10928700129528,0.104883979491441,0.169198810805422,0.185353030365444,0.168914846652748,0.0340021325911331,0.0763420828377036,0.323200824955603,0.273804096627641,0,0,0,0,0,0,0.887618252476032,0,0.458069317617259,0.816083184061341,0.205327564373831,0.52006231601583,0.113330072465209,0.736183258646951,0.525927570883541,0.642397514046817,0.652291311284396,0.815113085499026,0.310636550964614,0.576675254984121,0.31427021769908,0.880496951698805,0.633826965686818,0.698966423628856,0.129440686670539,1,0.865977040852188,0.996784144893998,0.430729548896719,0.991161821023589,0.914943348793739,1,0.217953325652265,0.111901032524021,0.0973896659673385,0.14922961503049,0.121386012026416,0.168811448575852,0.135925457228202,0.183515604922318,0.129952889025373,0,0,0.0800070810448313,0.0344817442235577,0,0.369406155485143,1,0.816426482835314,0.869556551752496,0.803596144711738,0.923099050304634,0.91273597769099,0.957262505132282,0.993940010356491,0.961223522461678,0.116266086365221,0.0533092043325468,0.0757069199497888,0.118974581653718,0.122070176954577,0.0294053638496244,0.486517368670394,0.527486704464227,0.113961541580138,0.118851321826771,0.063071346815046,0.201786478769636,0.259680677553538,0.0766691287705098,0.0267082689676563,0.0153703102405454,0.442574778460439,0.0149483069060964,0.00638317107677783,0.299865901953992,0.334172580530842,0,0.420106036295984,1,0.0262472056931037,0.0362469275208733,0.0200707133477179,0.0603060545805593,0.0792220803342426,0.0245260690179052,0.777268366212535,0.835599183359848,0.483402555698722,0.478503853933342,0.669392447503273,0.180208293000162,0.0264320713147324,0.636444456267585,0.787605244787021,0.823396476893712,0
23,0.0112721232426797,0.0118451855379622,0.00395293392870685,0.033865466621569,0.0481041786235154,0.135717712006945,0.164166123537789,0.0322528640758332,0.00763168658571995,0.00808544305832209,0,0.0364995831617465,0.0258433395752738,0.0865129439166285,0.1481028535498,0.0255003286590451,0.210707304246574,0.180730014261264,0.0868531322396777,0.199728482660972,0.292989057048258,0.370638977876368,0.576355501163768,0.285748379251155,1,1,1,1,1,0.403634880369083,0.372491858265831,0.755918876490597,0.435497726523253,0.838566875483704,0.111421197792491,0.854561805957274,0.147679234942281,0.536400852640124,0.521988724230511,1,0.893145600700508,0.49467790586699,0.93683933409231,0.995697949787524,0.998880869704641,0.99491031310644,0.994312732385149,0.963520506524261,0.0459786066157798,1,0.641594717196271,1,0.712226954978482,0.366777078820811,0.689300477132661,1,0.256574136230578,0.412541286119957,0.437273480556901,0.513357213367662,0.285276909261743,0.204944878166397,0.291192922570853,0.543513016998151,0.985539397741612,0.0285573103934972,0.591646184822901,0.0445562390143235,0.274494776040241,0.167334833180236,0.168493670460433,0.614701289742142,0.963155980599881,0.963581068431601,0.999956770275799,0.999952995775593,0.999865715030977,0.999766807965138,0.999210807145702,0.998825987268571,0.481881339665465,0.781089845778406,0.84116515697025,0.933945354046413,0.421068159442096,0.196239183798025,0.213954647051905,0.514140628734609,1,1,1,1,1,0.689748632957945,0.500819815489122,0.952549694124739,1,0.0222938970576523,0.582963755767295,0.0284429177892597,0.22091345747359,0.108014429348114,0.0657769415968151,0.291184166952869,1,1,1,1,1,0.583475659394682,0.368608988047506,0.902642929240191,0,0,0,0,0,0.14240553437732,0.184177576186215,0,0
